timestamp_ms,interval_duration_ms,workload,suite,run_id,threads,cpu_or_core_id,phase_label,norm__instructions_retired_per_ms,norm__cycles_per_ms,norm__branch_instructions_per_ki,norm__branch_mispredictions_per_ki,norm__l1d_loads_per_ki,norm__l1d_stores_per_ki,norm__llc_references_per_ki,norm__llc_misses_per_ki,norm__offcore_demand_data_reads_per_ki,norm__resource_stalls_per_ki
112.39716399999999,10.225222999999986,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,6162.0172000160865,441822.1490132789,8489.731462671405,497.7145759268664,10591.972447943119,4302.390172676485,514.8393854748603,231.4626714068055,217.7818689690198,0.0
122.630642,10.233478000000005,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,262062.32133395885,414061.1823272594,205.9557559841137,12.294686161467874,258.01427320140994,109.77664703191017,13.252248761936439,5.998935792966613,5.108864948995249,229.7978715113567
132.867219,10.236577000000011,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,303273.44775504514,533862.7355609199,184.4459075620345,12.18496354625345,240.37182370521074,104.29533815947394,13.597115396384968,5.247574313524768,5.420227915639389,187.95760452146286
143.112994,10.24577499999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,286136.48064690136,545355.7197966977,217.25659943582028,11.678588118116172,265.5096548407233,93.87281738519421,14.251165709880649,6.161974833628385,5.834177556290058,201.65194819370396
153.350131,10.237137000000018,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,259786.11012043653,461805.4833104208,217.5493125311623,12.008801766971263,237.18633740758483,120.4764415111906,12.279156793130651,5.791764211311595,5.604508574277693,216.7059101338389
163.57880699999998,10.228675999999979,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,269232.40114360896,501991.94890912675,217.6553102501152,12.73507194002958,225.50747288109804,126.73377413993508,12.330190265337299,6.28819368667823,5.4515592665069175,213.91187959145805
173.793892,10.215085000000016,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,322863.9800843551,558255.3644928056,217.53394320276354,12.168887199018338,237.6947457053082,128.59470183133655,10.869950816883627,5.369482817745944,5.217273185665733,184.67212620179663
184.027517,10.23362499999999,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,359014.9140700391,620160.7934627277,218.4454973620205,12.10607225211376,258.379640416067,109.7039649169412,11.990667453451584,5.931098980300619,4.232960916967336,173.53071182986284
194.248706,10.22118900000001,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,235351.386223266,421441.8694341721,218.22261741598982,11.938121967715773,267.2168063216592,108.78747706885392,13.146982566717009,6.389751123537821,4.678307146203542,181.98007874221963
204.467378,10.218671999999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,290946.61224080785,568355.9468392762,248.21666899869766,13.154672851930384,295.2751482633545,124.83586089614569,14.090063933526354,5.841737614224671,5.5615575455553286,174.8865152999171
214.690575,10.223196999999999,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,313206.817788995,490777.5913933773,220.004840762342,11.746500206903551,245.53876904098252,110.45120589636085,13.215281193638303,5.203663364017521,5.26550019909587,176.02448488823305
224.911797,10.221222000000012,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,236264.0200946616,422321.9102373469,181.36309182920914,10.91429193753631,257.88860606226245,107.78593130087413,13.060544360507464,5.593590146535663,5.321529980243545,187.48341033422818
235.153625,10.241827999999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,326407.0632703459,529239.1162983796,149.9501197276103,12.192024839926951,238.1857041793237,107.66810100493419,12.007759485851802,5.188146592661393,4.77564347047043,176.6578273140483
245.365796,10.212170999999984,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,252926.72831271667,465533.0389591016,183.90154440827106,11.891142272093214,245.50597751159438,102.81885191667915,14.017021747774137,6.103531220926924,5.8867232612872735,223.26961115105283
255.59126199999997,10.225465999999983,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,284302.25087052316,500812.3835138671,191.27604851944687,11.728089936339122,253.12379283573483,111.30660794194122,12.433254458101704,5.58077522003713,4.851875892420101,176.23368533082365
265.794161,10.202899000000002,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,306709.29899433476,521510.5040243953,219.7532118757917,8.901922587753777,296.0601075503847,101.32475895752566,12.600804518803422,5.554234716507462,5.0570027264674415,193.57567321248933
276.008595,10.21443400000004,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,256856.71863952422,468929.4580590546,216.07068941465425,10.969848828691067,249.80313655119633,102.58586714823569,13.192709687206277,6.049215481051941,5.507221629747306,206.53700994722612
286.237905,10.229309999999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,278513.2135012039,471571.5918277969,221.5870281411219,8.37382125224377,263.11461082106763,95.16749397507475,12.135845655209305,5.669361649253527,4.785893145590134,181.50556792247662
296.44780199999997,10.209896999999955,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,290574.52783314197,524950.2517018559,218.5543304156487,12.784083248391498,201.08260391217823,117.22377724205995,12.467910862307937,6.330526207926827,5.332122575112852,206.85898576752362
306.67355499999996,10.225752999999997,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,313948.32243649935,514823.8960984097,218.02957800967994,11.30559270959812,209.25298673855067,149.22790542363188,11.75164888152661,4.958637011822358,5.0062952480689065,182.3709380698352
316.90660599999995,10.233050999999989,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,323030.8341080293,548001.8618103248,220.23716787709066,11.682933551065453,258.8692914519673,92.96975941669734,14.470029716320017,4.011688076353064,5.022097410115165,183.95137208444723
327.12641199999996,10.219806000000005,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,256644.3042069486,475608.24540113553,236.48810170596545,12.428060262576468,271.161005850495,115.88631472193468,13.429640601558226,5.625930522274391,5.943142110410221,126.10800063289813
337.357757,10.231345000000033,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,267644.57654394326,482011.2116246675,238.40804217408643,12.435162016444856,283.28374167933845,114.1838703693154,14.264721563678167,6.188366484514111,6.460061555001453,160.6835322112035
347.572514,10.21475700000002,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,500240.0938172088,569271.594028129,160.00255194349873,8.459966679915636,184.41470960585585,77.76989101987914,8.39166696511098,3.6527626843236107,3.3527527622733513,30.57517949223761
357.791059,10.218545000000006,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,216230.78432399122,368651.01636289683,235.3314952633189,13.034245670186518,292.859586778206,117.28015119724977,14.394695062012234,6.229735821184632,5.868578597406547,305.29642952184236
368.022023,10.230963999999972,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,263250.65751379903,517498.3510840244,270.38162735194044,13.012993686574278,291.11263917828927,119.73082915136331,14.19518302399874,6.501298774592435,5.678147467723707,211.23094722178078
378.25267299999996,10.230649999999969,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,263205.6614193632,468967.2699193125,214.456144520595,11.380866878468785,264.1916394486708,104.33922009532952,13.708585784500318,6.357777228982106,5.636214077351719,220.40207741856418
388.47767100000004,10.224998000000085,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,315485.34288221603,517203.52414738433,128.6215019543765,14.44400321528955,253.68237762788388,107.55224148027318,11.683169360386158,4.943523184835439,4.665455818133402,178.05952377630985
398.717715,10.240043999999955,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,264824.83864327264,454614.55048435536,190.32103186865785,10.053772045174124,281.15456125742946,104.93255815840148,12.037312238505681,5.9675833702704235,4.969360038173654,204.12358056477242
408.961581,10.243866000000025,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,333768.2277374569,542751.9258842303,220.53407981159828,11.355988765389021,229.40460247019882,96.84572766275811,12.15883701946461,5.00310463905902,5.155777421801265,169.64461461382706
419.19041200000004,10.228831000000014,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,289099.3115440069,489062.53314772656,221.43802068750026,11.339642114632072,251.62825803781215,67.32263654034224,12.543842918920527,4.962889919611734,4.805643816271624,174.0518229050423
429.426976,10.236563999999987,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,335506.71885605407,569811.9017279634,220.93118054900427,11.656062305426568,259.9326352274435,101.28184074473947,10.65851860392798,6.0635865685079,4.978109942942597,200.43611236313617
439.652722,10.225745999999958,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,354772.8449347378,561250.0056230639,221.02024440593337,10.952592151147645,253.18421519056778,104.9603659721535,11.925904752086447,4.106601848990729,4.029144799751476,171.2115026750247
449.869853,10.217130999999995,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,227913.49156627248,404871.582834751,232.79518960140373,11.46429089822221,268.1925190090964,111.79057829050828,12.469606488300805,5.9030619825802555,3.9787479462102477,182.45254060126547
460.098361,10.228508000000033,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,266150.3515468718,429211.27890792926,226.50341381490279,11.259877141600862,259.93224164233385,103.87974085348495,13.312537353236449,5.9313357976520775,5.451965436845986,71.2509656282268
470.318265,10.219903999999985,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,271688.1684994305,535601.8021304318,255.63750550578095,13.244847075246332,297.8624784675796,124.13550685778105,13.90680130964656,6.421820431768474,5.822532158622674,223.12071444958218
480.547253,10.228988000000015,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,189188.21685977117,404268.92670125276,240.1943154313447,13.58668130078276,303.6346555711956,129.55274999431586,14.76846885392961,7.272618287271007,6.007118629353805,332.4538394918572
490.79299599999996,10.245742999999948,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,237170.3057552793,684321.3810848111,302.99721891401845,16.414909386309223,366.3181598577111,149.50003827182542,17.58322887456965,7.834201513918186,7.066707380207129,256.32699118431134
501.02547500000003,10.232479000000069,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,255937.97944759842,499751.9173994851,278.8207172531769,11.860413611925708,303.42398277126097,135.3086052052786,13.622999144672532,6.48712426686217,5.370616446725317,184.1859879032258
511.24799099999996,10.222515999999928,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,354603.7981256303,563101.3930425779,191.7006695001825,10.951896347059803,229.44609060059705,103.61100850413372,11.857014027530916,4.791523618440345,4.87511113967861,167.06938564275356
521.4787349999999,10.230743999999959,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,256151.94750254825,447029.07237245096,217.85871690913427,10.817266873360362,280.4025757214405,102.2466014786549,13.049558788456952,5.6349153350822805,5.476174576675412,197.89210589077032
531.716176,10.237441000000103,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,303150.75808495196,492084.7895484769,221.29681184525282,11.104280087437104,230.03407778602656,103.3079554359482,9.763208364266271,5.360098057411532,4.602563309411862,165.7193454590448
541.9511679999999,10.23499199999992,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,332085.1643069214,553678.0097141301,219.82241844320305,11.158057824189022,259.0525904199872,113.01339937844396,9.899117035007615,5.698038388426336,5.005164923008666,181.16743441754053
552.1731,10.221932000000038,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,273066.67663216597,448642.7810319989,220.7995718076617,10.723079717504833,255.96493924447984,102.50212358608216,11.140094344185387,5.549805482739213,4.095269929197078,171.27908488934605
562.393767,10.220667000000049,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,338624.76881401025,564633.2083806245,217.7596980731708,11.145138170761905,256.6672763221651,109.92204210899195,12.000678422327145,4.674410736177795,4.220202943046908,177.66690330545964
572.624912,10.23114499999997,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,249426.13949856127,437203.5583505085,216.94257057934922,11.659479253815272,259.96986576747264,108.67524976341298,13.047848380529915,7.169909656081805,4.2430880338882755,199.5317242149523
582.860224,10.235312000000022,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,350824.2836173428,587662.4962678214,224.23440373666452,11.145161128618835,258.54991483782425,105.88265108906214,12.310083892262329,4.037823368411907,5.331965391517646,155.7947040154885
593.084004,10.223780000000033,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,318292.4515198869,516328.305186534,220.67162197709263,10.669138995351169,258.9445729640164,114.41844142498569,10.811726065653971,4.062502304747904,3.940811615437754,159.6050215232724
603.309925,10.225920999999971,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,279491.4022903177,499328.324558738,218.19403881728041,10.87207148072974,249.87185350047253,100.0707823531861,12.69988667125953,5.535229003480337,4.598228796696497,218.85882611858338
613.533316,10.223390999999992,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,388894.6436656881,541005.6213246665,184.9049077146814,9.240353315616243,215.17713821192197,88.68908115101733,9.754209318224005,4.409402634222558,4.088965753497013,179.0807033111643
623.771327,10.238011000000029,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,335154.65064454323,499444.6675237979,244.077711269463,9.34859705471689,280.0656424340858,102.94997518445541,11.623233877837578,4.747448282977061,4.658561129735317,166.313983814378
633.993058,10.221730999999977,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,336435.6780666609,549472.0023448096,220.67895625269887,9.572966206303951,288.3009518880009,87.23434880654152,11.486338146326426,5.148657077513373,4.677002170717557,190.25081747216817
644.217987,10.224928999999975,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,253007.5269960316,440274.6464058588,220.65810998444522,11.233931095051226,262.3460369294901,77.03410612512486,11.73180815961753,5.394312450328259,5.060332804532227,188.22768134630908
654.4412480000001,10.223261000000093,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,460028.6542620752,705911.9394486685,221.17234705643833,10.437608561186462,247.66632652865954,77.02903236300799,11.403376530647611,4.584314711929191,4.4539721832458605,170.26115071827664
664.6646360000001,10.223388,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,282232.75884667586,488203.42140981054,218.05068665251486,11.480656760386431,262.63761209548153,106.253779837976,12.458345968894857,5.746220162024,4.17207468699909,195.4764978555647
674.895382,10.230745999999954,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,305176.2794228314,517838.0931361236,232.86862613025957,10.90583793828737,263.4542968521044,108.04146204207892,11.507340541755907,4.365538064577294,4.600309847507239,174.43671587265442
685.11093,10.215548000000013,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,349039.32711196656,533259.7918388708,221.83132957223805,10.597852608292284,250.9499027941221,109.07279166531113,11.27262855238965,4.957892410537498,5.026884464672142,110.6999945030721
695.32707,10.216139999999996,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,347370.33752474043,558100.5154588722,228.68988363337976,10.928813926122299,257.0914431534858,103.36244753132341,11.7843182340768,5.209953606643853,4.765857826230055,168.3044107502739
705.546502,10.219431999999983,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,277066.3770745776,493889.3864159973,226.90688658611225,11.042709046672371,267.84229060545067,109.10091998441794,12.059145437638024,5.9916064533468765,5.883888211774769,152.2005777229494
715.789151,10.242648999999915,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,235321.0580583226,503842.4142035955,308.89333368183605,14.487756974100023,343.1299944281049,143.55699326767376,15.514595419429277,6.853057551494392,5.980141151909442,277.01819391771437
726.0193579999999,10.23020699999995,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,344600.0652772732,583770.1035765972,204.55588554830328,10.347967424326233,267.5925374362116,112.48081739865488,11.968808593805404,4.8642254767638775,4.92663098206409,182.63368252050162
736.255659,10.23630100000014,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,266100.22507153347,441562.14241843205,162.3293520057036,10.838575239309192,233.11509088866552,100.32005791734002,12.084591035881878,5.390101333317669,5.001317971923894,192.17682704316854
746.484538,10.228879000000006,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,473881.74207554874,713979.7039343212,221.15995386277538,9.122850159852568,220.84720107920342,110.36707398109331,10.471648114333837,4.473643873191537,4.4934487988003164,165.60796273538205
756.7178409999999,10.233302999999864,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,270304.0259826213,445407.41146822885,224.04986365294425,10.618187392154232,199.73768149631448,120.28149349463848,10.892942164481944,5.064164277324453,4.938355513153342,183.68549544250521
766.981684,10.263843000000065,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,370798.2477908105,575313.8468700235,222.36840203740854,10.313165511197996,171.90614888006905,151.8749597655167,10.416954055832981,4.593234300668844,4.6555074274498365,170.61049998489153
777.218259,10.236575000000016,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,282420.1454099633,465789.6806304836,219.00508990786975,10.86365861124899,217.85705020555065,112.85033111208347,11.004439617227858,5.3572880113039885,5.284649163010223,190.96165187659005
787.434608,10.216349000000037,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,358351.3053440115,572121.8020253595,224.09548975400992,10.410150989800172,233.01289632842233,82.42243601684984,10.745574620558846,4.937938433921271,4.597871316417566,186.06888421383857
797.641139,10.206530999999927,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,380417.0094618855,585681.5601696642,219.53271119503813,10.499549544676977,253.33797953918085,92.3781104983133,11.643072491628331,4.462830095669602,3.8833421157956063,163.37156923799648
807.890821,10.249682000000007,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,406511.8312938877,581950.6400296122,206.67510356723452,9.609954550658243,231.32555740064421,93.94887987064806,10.749488133898558,4.460453168601769,4.487093486154355,158.69589165502853
818.1320079999999,10.241186999999968,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,358623.6634483885,682244.743700122,318.5105801348969,13.000131782008596,329.03789331756303,142.10838144465754,14.150501588463301,4.35234588311916,5.6464778807710445,174.18477580177372
828.357011,10.225003000000129,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,293591.6009022161,422476.453063138,100.20503168747241,11.04939248328184,245.1765920768827,100.98385229723765,10.48842845126958,4.054664012858201,4.472389010568042,156.16619059119412
838.588923,10.231911999999966,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,227299.94159449454,376289.3973286726,187.52872774929665,9.491712863969028,258.45321413261223,113.55098414980696,11.995461176852002,5.381575456644908,4.835076383027484,178.64199064974915
848.788947,10.200023999999985,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,248604.21897046553,352872.8952010314,225.84904224320118,6.222569958067947,337.12297926191223,90.8686871714261,10.285242859266756,4.841529334888154,4.183346353709664,164.47318348004097
859.0015,10.212552999999957,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,265580.3108194407,414686.70958182716,222.3752725132943,8.169223151380052,276.70021933794527,108.17906736576566,10.153551309557036,4.952709057746456,4.461604429970214,170.7561942045967
869.221095,10.219595000000027,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,240566.67607669323,416378.3398461474,218.06601927846887,11.169439502394555,271.03218474399364,58.47848316896442,12.098056777848551,5.4850652472611285,4.973776629107087,188.8094906882018
879.448587,10.227491999999984,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,298908.1780753292,454578.5027257912,225.1203026678063,9.745898129621034,249.60542425928526,51.78044023040279,12.026505022274515,4.305741326448334,4.460464083221871,198.6080839859984
889.689391,10.240804000000026,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,361007.4951146405,560826.9624142778,219.42939247883493,10.285888016982385,253.4241888100293,52.563330283118205,12.43654664435312,3.932099668732031,3.94589461150601,163.4416705188819
899.941679,10.252288000000021,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,214739.2855136332,364662.79527067445,217.8741615638665,10.914034490856295,252.53489670321483,96.2872387828862,10.548386173678862,5.684582222950995,4.961461575812523,201.94779268785126
910.183062,10.241382999999928,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,382193.69395715673,627066.7740870588,231.00220939596218,10.563355093465011,261.38855733188353,103.5953269538132,11.553086818428937,3.99597158238533,5.0390987463057515,182.1208566161292
920.3996020000001,10.216540000000123,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,505932.34108611505,650020.06550162,200.98365641440947,8.490237146243343,224.75361190571724,97.65272076454504,9.875644192027748,3.9495998938260874,3.927157886102168,135.04807039361347
930.62397,10.224367999999913,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,346370.4553670242,522337.81100211234,214.36604931526034,9.345406459952917,212.53966277359442,102.14182507068494,10.344723400422259,4.556930428170177,4.664796794731151,175.48558925108833
940.874902,10.250932000000034,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,372479.69257819554,556459.4516869277,221.40506785282525,9.8193838875468,240.1916158756964,66.18505163603146,10.228732219668414,4.306145410584496,4.138268071563412,150.24838512999625
951.096423,10.221520999999939,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,375105.23140343034,569835.5460014254,224.7937350325209,9.908595030027547,242.47433457150564,53.594464060575675,12.355554535481957,4.344383338558313,4.113562707314745,165.78711400139693
961.327389,10.23096600000008,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,401456.22612761764,611918.9527166791,221.1083477284873,9.76533159982811,249.92689818213248,96.68747116404145,10.589233520439901,4.48909681212772,4.042086195625577,166.67920536315353
971.55975,10.232360999999969,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,378837.8850198905,575568.4343036781,225.76221376192277,9.904277312541565,246.60600566607314,98.36559947539035,9.765488960650664,5.5195456822634155,3.99983902614948,175.40964491335532
981.7948130000001,10.235063000000082,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,328313.85600655054,517737.5068428946,225.65487203126614,10.107689372984005,257.8893692343541,104.2444557992068,12.09054037525671,3.9469537510345014,4.793005889629924,162.1450144674023
992.020033,10.225219999999922,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,304303.2814941902,511650.8984647802,246.69491394692324,10.79166516688692,269.300558432276,115.75771443850817,11.434749296817552,5.471196515711692,4.821684758295496,150.92294303065208
1002.232413,10.21237999999994,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,268746.2667860006,434471.9840037314,222.48508765953042,10.42287976232074,256.0156733061545,100.03829422719079,11.606685129998153,5.3877900805927705,5.051121518040007,100.14177244338667
1012.470611,10.238198000000011,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,312396.38069121115,617061.811072612,274.14412814503356,12.046738719900349,317.57835851694733,137.46851527150028,13.739472782437087,5.864226094743082,5.6278561369895215,206.96753602453245
1022.715987,10.245376000000078,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,384340.01836535527,531193.4867007281,194.64749544658974,9.63961776749317,238.45013393578193,95.63710666204807,10.424338219085824,4.681403496653383,4.261870103115823,169.67306869884715
1032.9543290000001,10.238342000000102,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,300430.2845128605,472151.74097524304,179.19846757445282,9.340331375320718,259.4667980966921,100.23089117099731,10.295496484290167,4.710478987017817,4.299543419374052,170.62799017395838
