timestamp_ms,interval_duration_ms,workload,suite,run_id,threads,cpu_or_core_id,phase_label,metric__cpi,metric__ipc,metric__branch_mpki,metric__branch_per_ki,metric__l2_mpki,metric__llc_mpki,metric__offcore_read_mpki,metric__fp_per_ki
143.112994,10.24577499999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.9059286623074063,0.5246786093186475,11.678588118116172,217.25659943582028,,6.161974833628385,5.834177556290058,
153.350131,10.237137000000018,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7776373151602616,0.562544446761822,12.008801766971263,217.5493125311623,,5.791764211311595,5.604508574277693,
163.57880699999998,10.228675999999979,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8645302228737448,0.5363281258368287,12.73507194002958,217.6553102501152,,6.28819368667823,5.4515592665069175,
173.793892,10.215085000000016,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7290729190259917,0.5783446082559158,12.168887199018338,217.53394320276354,,5.369482817745944,5.217273185665733,
184.027517,10.23362499999999,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7273956294243042,0.5789061770020073,12.10607225211376,218.4454973620205,,5.931098980300619,4.232960916967336,
194.248706,10.22118900000001,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7906921059490657,0.5584432950130199,11.938121967715773,218.22261741598982,,6.389751123537821,4.678307146203542,
204.467378,10.218671999999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.953471609316643,0.5119091545690887,13.154672851930384,248.21666899869766,,5.841737614224671,5.5615575455553286,
214.690575,10.223196999999999,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5669441516563996,0.6381848382681099,11.746500206903551,220.004840762342,,5.203663364017521,5.26550019909587,
224.911797,10.221222000000012,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7874998913001618,0.5594405934607564,10.91429193753631,181.36309182920914,,5.593590146535663,5.321529980243545,
235.153625,10.241827999999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6214082838643675,0.6167478049493246,12.192024839926951,149.9501197276103,,5.188146592661393,4.77564347047043,
245.365796,10.212170999999984,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8405845916906027,0.5433056456706975,11.891142272093214,183.90154440827106,,6.103531220926924,5.8867232612872735,
255.59126199999997,10.225465999999983,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7615491329400235,0.5676821505006795,11.728089936339122,191.27604851944687,,5.58077522003713,4.851875892420101,
265.794161,10.202899000000002,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7003413516785095,0.5881172030621026,8.901922587753777,219.7532118757917,,5.554234716507462,5.0570027264674415,
276.008595,10.21443400000004,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8256460665806287,0.5477512965440038,10.969848828691067,216.07068941465425,,6.049215481051941,5.507221629747306,
286.237905,10.229309999999998,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6931749337837374,0.5906064282237514,8.37382125224377,221.5870281411219,,5.669361649253527,4.785893145590134,
296.44780199999997,10.209896999999955,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8065941829674093,0.5535277426596473,12.784083248391498,218.5543304156487,,6.330526207926827,5.332122575112852,
306.67355499999996,10.225752999999997,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6398364294574002,0.6098169195636706,11.30559270959812,218.02957800967994,,4.958637011822358,5.0062952480689065,
316.90660599999995,10.233050999999989,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6964382465949357,0.5894703223103961,11.682933551065453,220.23716787709066,,4.011688076353064,5.022097410115165,
327.12641199999996,10.219806000000005,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8531805990037573,0.5396128151447221,12.428060262576468,236.48810170596545,,5.625930522274391,5.943142110410221,
337.357757,10.231345000000033,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8009377131747277,0.5552662886031637,12.435162016444856,238.40804217408643,,6.188366484514111,6.460061555001453,
347.572514,10.21475700000002,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.1379967360955774,0.8787371424552246,8.459966679915636,160.00255194349873,,3.6527626843236107,3.3527527622733513,
357.791059,10.218545000000006,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7048960790454588,0.5865460143235723,13.034245670186518,235.3314952633189,,6.229735821184632,5.868578597406547,
368.022023,10.230963999999972,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.965800792185669,0.5086985436037765,13.012993686574278,270.38162735194044,,6.501298774592435,5.678147467723707,
378.25267299999996,10.230649999999969,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7817522138025412,0.5612452687042503,11.380866878468785,214.456144520595,,6.357777228982106,5.636214077351719,
388.47767100000004,10.224998000000085,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6393900249764635,0.6099829721815935,14.44400321528955,128.6215019543765,,4.943523184835439,4.665455818133402,
398.717715,10.240043999999955,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7166612951164126,0.58252609460283,10.053772045174124,190.32103186865785,,5.9675833702704235,4.969360038173654,
408.961581,10.243866000000025,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6261341876769666,0.6149554001005058,11.355988765389021,220.53407981159828,,5.00310463905902,5.155777421801265,
419.19041200000004,10.228831000000014,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6916765748619955,0.5911295426441538,11.339642114632072,221.43802068750026,,4.962889919611734,4.805643816271624,
429.426976,10.236563999999987,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6983621182633772,0.5888025817618495,11.656062305426568,220.93118054900427,,6.0635865685079,4.978109942942597,
439.652722,10.225745999999958,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5819982099427838,0.6321119668246445,10.952592151147645,221.02024440593337,,4.106601848990729,4.029144799751476,
449.869853,10.217130999999995,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.776426573312457,0.5629278547299176,11.46429089822221,232.79518960140373,,5.9030619825802555,3.9787479462102477,
460.098361,10.228508000000033,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.61266470779897,0.6200916998827614,11.259877141600862,226.50341381490279,,5.9313357976520775,5.451965436845986,
470.318265,10.219903999999985,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.9713843451064907,0.507257756450319,13.244847075246332,255.63750550578095,,6.421820431768474,5.822532158622674,
480.547253,10.228988000000015,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,2.1368610234373224,0.4679761524179121,13.58668130078276,240.1943154313447,,7.272618287271007,6.007118629353805,
490.79299599999996,10.245742999999948,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,2.88535859877382,0.3465773718472866,16.414909386309223,302.99721891401845,,7.834201513918186,7.066707380207129,
501.02547500000003,10.232479000000069,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.9526289864369502,0.5121300600093748,11.860413611925708,278.8207172531769,,6.48712426686217,5.370616446725317,
511.24799099999996,10.222515999999928,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5879733833056133,0.6297334769669405,10.951896347059803,191.7006695001825,,4.791523618440345,4.87511113967861,
521.4787349999999,10.230743999999959,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7451714762699737,0.5730095945284075,10.817266873360362,217.85871690913427,,5.6349153350822805,5.476174576675412,
531.716176,10.237441000000103,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6232345670419863,0.6160539088459014,11.104280087437104,221.29681184525282,,5.360098057411532,4.602563309411862,
541.9511679999999,10.23499199999992,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.667277160272077,0.5997803027763023,11.158057824189022,219.82241844320305,,5.698038388426336,5.005164923008666,
552.1731,10.221932000000038,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6429788744832547,0.608650552682558,10.723079717504833,220.7995718076617,,5.549805482739213,4.095269929197078,
562.393767,10.220667000000049,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6674303251890872,0.5997252088398954,11.145138170761905,217.7596980731708,,4.674410736177795,4.220202943046908,
572.624912,10.23114499999997,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.752837770850518,0.5705034525327329,11.659479253815272,216.94257057934922,,7.169909656081805,4.2430880338882755,
582.860224,10.235312000000022,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6750907041224286,0.5969825977417115,11.145161128618835,224.23440373666452,,4.037823368411907,5.331965391517646,
593.084004,10.223780000000033,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6221820615631968,0.6164536174419052,10.669138995351169,220.67162197709263,,4.062502304747904,3.940811615437754,
603.309925,10.225920999999971,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.786560589939249,0.5597347247170634,10.87207148072974,218.19403881728041,,5.535229003480337,4.598228796696497,
613.533316,10.223390999999992,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.391136725939944,0.7188366041622068,9.240353315616243,184.9049077146814,,4.409402634222558,4.088965753497013,
623.771327,10.238011000000029,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4901916669313853,0.6710546181345974,9.34859705471689,244.077711269463,,4.747448282977061,4.658561129735317,
633.993058,10.221730999999977,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6332156134639737,0.6122890277047051,9.572966206303951,220.67895625269887,,5.148657077513373,4.677002170717557,
644.217987,10.224928999999975,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7401642221212037,0.5746584071134576,11.233931095051226,220.65810998444522,,5.394312450328259,5.060332804532227,
654.4412480000001,10.223261000000093,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.534495586108676,0.6516799455486854,10.437608561186462,221.17234705643833,,4.584314711929191,4.4539721832458605,
664.6646360000001,10.223388,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.729790061950353,0.5781048359547698,11.480656760386431,218.05068665251486,,5.746220162024,4.17207468699909,
674.895382,10.230745999999954,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6968490936303822,0.5893275976949227,10.90583793828737,232.86862613025957,,4.365538064577294,4.600309847507239,
685.11093,10.215548000000013,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5277928600515813,0.6545389929144177,10.597852608292284,221.83132957223805,,4.957892410537498,5.026884464672142,
695.32707,10.216139999999996,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6066441350051173,0.6224153676674735,10.928813926122299,228.68988363337976,,5.209953606643853,4.765857826230055,
705.546502,10.219431999999983,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7825670210537952,0.5609887247935468,11.042709046672371,226.90688658611225,,5.9916064533468765,5.883888211774769,
715.789151,10.242648999999915,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,2.1410851130829176,0.4670528947633074,14.487756974100023,308.89333368183605,,6.853057551494392,5.980141151909442,
726.0193579999999,10.23020699999995,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6940510533765634,0.5903009817837611,10.347967424326233,204.55588554830328,,4.8642254767638775,4.92663098206409,
736.255659,10.23630100000014,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.659382822016519,0.6026336941253723,10.838575239309192,162.3293520057036,,5.390101333317669,5.001317971923894,
746.484538,10.228879000000006,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.506662191303616,0.6637187856521213,9.122850159852568,221.15995386277538,,4.473643873191537,4.4934487988003164,
756.7178409999999,10.233302999999864,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.647801618377913,0.6068691697149774,10.618187392154232,224.04986365294425,,5.064164277324453,4.938355513153342,
766.981684,10.263843000000065,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5515549231899082,0.6445147284532199,10.313165511197996,222.36840203740854,,4.593234300668844,4.6555074274498365,
777.218259,10.236575000000016,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6492792323803231,0.6063254665231851,10.86365861124899,219.00508990786975,,5.3572880113039885,5.284649163010223,
787.434608,10.216349000000037,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5965389088680217,0.6263549196611939,10.410150989800172,224.09548975400992,,4.937938433921271,4.597871316417566,
797.641139,10.206530999999927,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5395777412743274,0.6495287462212124,10.499549544676977,219.53271119503813,,4.462830095669602,3.8833421157956063,
807.890821,10.249682000000007,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.431571224328994,0.6985331801906817,9.609954550658243,206.67510356723452,,4.460453168601769,4.487093486154355,
818.1320079999999,10.241186999999968,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.9023974523597147,0.5256525121812006,13.000131782008596,318.5105801348969,,4.35234588311916,5.6464778807710445,
828.357011,10.225003000000129,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4389936625055173,0.6949300932005779,11.04939248328184,100.20503168747241,,4.054664012858201,4.472389010568042,
838.588923,10.231911999999966,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.655475116663148,0.604056195067218,9.491712863969028,187.52872774929665,,5.381575456644908,4.835076383027484,
848.788947,10.200023999999985,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4194163585089967,0.7045149184066288,6.222569958067947,225.84904224320118,,4.841529334888154,4.183346353709664,
859.0015,10.212552999999957,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5614361934524545,0.6404360320282597,8.169223151380052,222.3752725132943,,4.952709057746456,4.461604429970214,
869.221095,10.219595000000027,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.7308230160415279,0.5777598233510011,11.169439502394555,218.06601927846887,,5.4850652472611285,4.973776629107087,
879.448587,10.227491999999984,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5207964721903018,0.6575501839241951,9.745898129621034,225.1203026678063,,4.305741326448334,4.460464083221871,
889.689391,10.240804000000026,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5535050379942479,0.6437056691435736,10.285888016982385,219.42939247883493,,3.932099668732031,3.94589461150601,
899.941679,10.252288000000021,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.698165263046491,0.5888708371092283,10.914034490856295,217.8741615638665,,5.684582222950995,4.961461575812523,
910.183062,10.241382999999928,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6407041351063003,0.6094944107245823,10.563355093465011,231.00220939596218,,3.99597158238533,5.0390987463057515,
920.3996020000001,10.216540000000123,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.2847964297087298,0.7783334206701565,8.490237146243343,200.98365641440947,,3.9495998938260874,3.927157886102168,
930.62397,10.224367999999913,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5080322322775137,0.6631157999121443,9.345406459952917,214.36604931526034,,4.556930428170177,4.664796794731151,
940.874902,10.250932000000034,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4939323210757558,0.6693743658212821,9.8193838875468,221.40506785282525,,4.306145410584496,4.138268071563412,
951.096423,10.221520999999939,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.519135160737228,0.6582692744171001,9.908595030027547,224.7937350325209,,4.344383338558313,4.113562707314745,
961.327389,10.23096600000008,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5242482564516462,0.6560611080034541,9.76533159982811,221.1083477284873,,4.48909681212772,4.042086195625577,
971.55975,10.232360999999969,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.519300093953007,0.658197813572261,9.904277312541565,225.76221376192277,,5.5195456822634155,3.99983902614948,
981.7948130000001,10.235063000000082,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5769590511360103,0.634131875066521,10.107689372984005,225.65487203126614,,3.9469537510345014,4.793005889629924,
992.020033,10.225219999999922,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6813847552102348,0.5947478689224605,10.79166516688692,246.69491394692324,,5.471196515711692,4.821684758295496,
1002.232413,10.21237999999994,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6166623975829821,0.618558334439563,10.42287976232074,222.48508765953042,,5.3877900805927705,5.051121518040007,
1012.470611,10.238198000000011,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.9752527532722857,0.5062643240685823,12.046738719900349,274.14412814503356,,5.864226094743082,5.6278561369895215,
1022.715987,10.245376000000078,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.3820925777127202,0.723540532758623,9.63961776749317,194.64749544658974,,4.681403496653383,4.261870103115823,
1032.9543290000001,10.238342000000102,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5715850409049945,0.6363002789999527,9.340331375320718,179.19846757445282,,4.710478987017817,4.299543419374052,
1043.175578,10.221248999999943,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6050508408802135,0.6230332239517085,7.66267443243301,225.17924185472657,,5.139868108627946,4.5334667637203365,
1053.386412,10.210833999999977,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5153302681380634,0.6599221443842294,9.652446684185746,223.3873712409835,,4.660023836592732,4.560883524725637,
1063.605524,10.219111999999996,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4782901264092927,0.6764572002039679,9.67133583874274,224.01093269559274,,4.114793303723949,4.052203621455415,
1073.79527,10.189746000000014,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4478650833725066,0.6906720878099386,9.202473232939477,224.7406016985642,,4.059935164657186,3.922837995063108,
1084.033307,10.23803699999985,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6552261636700865,0.6041470476655154,10.733278124165874,219.16727693329045,,5.203235895996879,4.952399203345402,
1094.2664849999999,10.233177999999953,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.4490281942479963,0.6901176967912422,9.190633349049191,228.65189376080465,,3.8970297029702974,4.105736287914506,
1104.510783,10.244298000000072,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6397106558335575,0.609863695428413,12.117473049579804,367.975326575026,,3.556942115784739,4.1861203830222316,
1114.747516,10.236732999999958,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,2.241048972831223,0.4462196106034456,14.086344895515227,273.95604673139127,,7.616160255587289,6.8637520230836735,
1124.966041,10.218525,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8746369559148555,0.5334366192050144,15.689865234423312,237.30332208160064,,6.806401747715919,7.124439556521797,
1135.191765,10.225724000000127,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.3231973603504348,0.7557451593881359,6.653330025107519,191.54422269717645,,6.950352160181969,9.21794601926215,
1145.4314860000002,10.239721000000145,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.416842622310477,0.7057946904288336,14.951270275412842,196.49608678559844,,1.8385443865050473,1.0739231640331295,
1155.674892,10.243405999999823,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.656835465723497,0.603560233160102,4.886839293816559,189.74029690695696,,4.15675354069059,5.190013626592939,
1165.9159530000002,10.241061000000172,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5384336384921422,0.6500117879508441,10.504625533426024,210.11201194152028,,2.5565326255093503,5.320657505883486,
1176.1766739999998,10.260720999999648,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.2325977013131602,0.8112947143537913,9.124190431590273,192.56895326015297,,1.689270850907647,3.6438980721710568,
1186.439338,10.262664000000086,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6341705017217887,0.6119312513268252,10.097498954205067,188.300955423698,,3.486210485393802,7.492717805446729,
1196.703147,10.263809000000037,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6179837542880093,0.6180531772026648,12.178018540542242,192.02243320724472,,3.8021191088505435,8.311628015754293,
1206.960429,10.257282000000032,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.9112503945477408,0.5232176813947134,18.36356355838169,198.780021090573,,2.7764175492284973,11.11414926773023,
1217.214413,10.253983999999946,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.463368801892182,0.6833547351200657,14.387418989213252,205.47522476647342,,1.4054320154306772,5.78720262007654,
1227.472452,10.258039000000053,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.34825470511675,0.7416996181840927,13.120439567080703,205.67020933200138,,1.758868865826052,3.8772083377796003,
1237.73448,10.2620280000001,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.334586612407588,0.7492956925410819,14.578490715632665,184.8398094183547,,2.0446864755943692,3.632449530731286,
1248.00756,10.273079999999936,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.1767458364604626,0.8498011796735164,12.11405644267574,202.72874865557262,,2.056228710680858,4.435324161146722,
1258.265368,10.257808000000068,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.732668499351751,0.5771444453305022,11.597863691592563,192.10495808782477,,4.383342409030496,7.192213239823365,
1268.530997,10.26562899999999,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6752325819097809,0.5969320384516343,14.16591449402733,206.28193647989846,,2.7901785001756307,8.189924687397731,
1278.774332,10.243334999999888,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.6177407101375532,0.6181460315200772,12.202651820433644,192.28037387210102,,3.855713994684771,7.049227972665064,
1289.0501940000001,10.275862000000188,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.5534674346197839,0.6437212507417339,13.621612749123228,189.67604708149773,,2.8893936874184565,7.628565935571435,
1299.315822,10.265627999999879,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.55345812205524,0.6437251096778782,13.641723395090228,197.79617849453885,,1.7657926749709631,8.749528667146368,
1309.586573,10.270751000000018,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.816698883193313,0.550448954007306,14.20025773221317,200.57854021501046,,4.653505148228103,7.552930852549732,
1319.861388,10.27481499999999,blackscholes,parsec,parsec_blackscholes_t1_r1_20260413T231124Z,1,0,,1.8297275746538872,0.5465294472534583,14.37623558670222,199.76626399630948,,3.2868816409790753,9.112662509519017,
