1.000000000000000000e+00,7.254316340337468860e-01,-2.586291903731811059e-01,-2.426583351935734378e-01,1.680823088036449003e-02,1.624402655552125152e-01,-2.212097957413635130e-01,-1.178454774044554454e-01,-2.013222870763177741e-01,1.330332369288881045e-01
7.254316340337468860e-01,1.000000000000000000e+00,-1.769583464534860706e-01,-1.439290576387511067e-01,1.151220066854060642e-01,2.355735915885036613e-01,-6.675227582847793883e-02,9.122142185417539406e-02,-3.607382680184034046e-02,3.170681239213524738e-01
-2.586291903731811059e-01,-1.769583464534860706e-01,1.000000000000000000e+00,1.408321912289602906e-01,4.514149994876712202e-02,-1.127087386402175935e-02,1.073678948999932936e-01,1.181779453035189387e-01,1.032448493088130026e-01,-5.730380988184854973e-02
-2.426583351935734378e-01,-1.439290576387511067e-01,1.408321912289602906e-01,1.000000000000000000e+00,2.412090920727713583e-01,1.567414274170189914e-01,5.100734455825657321e-01,-7.923375299750101339e-03,4.398751110686354160e-01,-9.429406319706304385e-02
1.680823088036449003e-02,1.151220066854060642e-01,4.514149994876712202e-02,2.412090920727713583e-01,1.000000000000000000e+00,4.167362480831623417e-01,3.499834813451473403e-01,-1.601797991010448906e-03,3.404484716034031355e-01,1.295494998628123617e-01
1.624402655552125152e-01,2.355735915885036613e-01,-1.127087386402175935e-02,1.567414274170189914e-01,4.167362480831623417e-01,1.000000000000000000e+00,2.286785398621591359e-01,-2.452197027460495393e-02,2.264297109876269865e-01,1.315729142554583619e-01
-2.212097957413635130e-01,-6.675227582847793883e-02,1.073678948999932936e-01,5.100734455825657321e-01,3.499834813451473403e-01,2.286785398621591359e-01,1.000000000000000000e+00,1.227651320588479256e-01,7.173279407277259878e-01,7.994629294518179607e-02
-1.178454774044554454e-01,9.122142185417539406e-02,1.181779453035189387e-01,-7.923375299750101339e-03,-1.601797991010448906e-03,-2.452197027460495393e-02,1.227651320588479256e-01,1.000000000000000000e+00,1.892658188796586261e-01,5.782983967431881700e-01
-2.013222870763177741e-01,-3.607382680184034046e-02,1.032448493088130026e-01,4.398751110686354160e-01,3.404484716034031355e-01,2.264297109876269865e-01,7.173279407277259878e-01,1.892658188796586261e-01,1.000000000000000000e+00,1.577698908063896732e-01
1.330332369288881045e-01,3.170681239213524738e-01,-5.730380988184854973e-02,-9.429406319706304385e-02,1.295494998628123617e-01,1.315729142554583619e-01,7.994629294518179607e-02,5.782983967431881700e-01,1.577698908063896732e-01,1.000000000000000000e+00
