1.000000000000000000e+00,-7.947764103146122139e-01,5.788882015221047395e-01,4.744242890871125384e-01,6.736176806112609272e-01,6.606581426868584073e-01
-7.947764103146122139e-01,1.000000000000000000e+00,-6.653666764361929609e-01,-5.376579647174767329e-01,-5.153588342372329434e-01,-5.727912386504373510e-01
5.788882015221047395e-01,-6.653666764361929609e-01,9.999999999999998890e-01,5.294271031225744606e-01,5.491166815594591966e-02,6.611626439779094699e-01
4.744242890871125939e-01,-5.376579647174768439e-01,5.294271031225744606e-01,1.000000000000000000e+00,2.064222602678620899e-01,3.238152933567615688e-01
6.736176806112610382e-01,-5.153588342372329434e-01,5.491166815594592659e-02,2.064222602678620899e-01,9.999999999999997780e-01,2.410132325048185697e-01
6.606581426868584073e-01,-5.727912386504373510e-01,6.611626439779094699e-01,3.238152933567615688e-01,2.410132325048185697e-01,1.000000000000000000e+00
