timestamp_ms,value,unit,event_name,event_name_normalized,runtime_ns,enabled_pct,metric_value,metric_unit,status
10.053571000000002,984529.0,,instructions:u,instructions,464130.0,6.0,0.29,insn per cycle,ok
10.053571000000002,nan,,,,nan,nan,1.07,stalled cycles per insn,unknown
10.053571000000002,3416146.0,,cycles:u,cycles,1437570.0,20.0,nan,,ok
10.053571000000002,215706.0,,branches:u,branches,3196997.0,46.0,nan,,ok
10.053571000000002,20073.0,,branch-misses:u,branch-misses,4197941.0,60.0,9.31,of all branches,ok
10.053571000000002,618381.0,,L1-dcache-loads:u,l1-dcache-loads,5193325.0,75.0,nan,,ok
10.053571000000002,99358.0,,cache-references:u,cache-references,6404296.0,92.0,nan,,ok
10.053571000000002,10415.0,,cache-misses:u,cache-misses,5457893.0,79.0,10.48,of all cache refs,ok
10.053571000000002,1054344.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,62226.0,0.0,30.86,frontend cycles idle,ok
20.587453,16178512.0,,instructions:u,instructions,2978614.0,44.0,1.26,insn per cycle,ok
20.587453,nan,,,,nan,nan,0.16,stalled cycles per insn,unknown
20.587453,12810623.0,,cycles:u,cycles,3005375.0,44.0,nan,,ok
20.587453,3916849.0,,branches:u,branches,4001568.0,59.0,nan,,ok
20.587453,66645.0,,branch-misses:u,branch-misses,5886853.0,77.0,1.7,of all branches,ok
20.587453,5141544.0,,L1-dcache-loads:u,l1-dcache-loads,6970320.0,75.0,nan,,ok
20.587453,196856.0,,cache-references:u,cache-references,7068754.0,70.0,nan,,ok
20.587453,15078.0,,cache-misses:u,cache-misses,7014956.0,70.0,7.66,of all cache refs,ok
20.587453,2518177.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1941901.0,21.0,19.66,frontend cycles idle,ok
31.047743999999998,1446726.0,,instructions:u,instructions,6128286.0,88.0,0.38,insn per cycle,ok
31.047743999999998,nan,,,,nan,nan,1.39,stalled cycles per insn,unknown
31.047743999999998,3845910.0,,cycles:u,cycles,5691732.0,73.0,nan,,ok
31.047743999999998,399005.0,,branches:u,branches,6562024.0,75.0,nan,,ok
31.047743999999998,28828.0,,branch-misses:u,branch-misses,6568963.0,75.0,7.22,of all branches,ok
31.047743999999998,813619.0,,L1-dcache-loads:u,l1-dcache-loads,3575323.0,41.0,nan,,ok
31.047743999999998,145567.0,,cache-references:u,cache-references,2511402.0,32.0,nan,,ok
31.047743999999998,12657.0,,cache-misses:u,cache-misses,2956751.0,48.0,8.69,of all cache refs,ok
31.047743999999998,2015832.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,4265883.0,61.0,52.41,frontend cycles idle,ok
41.526197,1600316.0,,instructions:u,instructions,2200707.0,48.0,0.37,insn per cycle,ok
41.526197,4323983.0,,cycles:u,cycles,5095737.0,78.0,nan,,ok
41.526197,459937.0,,branches:u,branches,7718863.0,95.0,nan,,ok
41.526197,35220.0,,branch-misses:u,branch-misses,10108780.0,100.0,7.66,of all branches,ok
41.526197,1157081.0,,L1-dcache-loads:u,l1-dcache-loads,10300689.0,100.0,nan,,ok
41.526197,130899.0,,cache-references:u,cache-references,8131005.0,78.0,nan,,ok
41.526197,17730.0,,cache-misses:u,cache-misses,5227180.0,50.0,13.54,of all cache refs,ok
41.526197,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
51.958523,511125.0,,instructions:u,instructions,357280.0,6.0,0.11,insn per cycle,ok
51.958523,nan,,,,nan,nan,2.87,stalled cycles per insn,unknown
51.958523,4514241.0,,cycles:u,cycles,886514.0,17.0,nan,,ok
51.958523,272172.0,,branches:u,branches,2769293.0,83.0,nan,,ok
51.958523,22911.0,,branch-misses:u,branch-misses,5534792.0,100.0,8.42,of all branches,ok
51.958523,1032454.0,,L1-dcache-loads:u,l1-dcache-loads,8318163.0,100.0,nan,,ok
51.958523,151616.0,,cache-references:u,cache-references,9756074.0,100.0,nan,,ok
51.958523,22892.0,,cache-misses:u,cache-misses,9226840.0,91.0,15.1,of all cache refs,ok
51.958523,1465988.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,357280.0,3.0,32.47,frontend cycles idle,ok
62.427969,1566821.0,,instructions:u,instructions,3374838.0,34.0,0.45,insn per cycle,ok
62.427969,nan,,,,nan,nan,1.36,stalled cycles per insn,unknown
62.427969,3482797.0,,cycles:u,cycles,898487.0,9.0,nan,,ok
62.427969,295741.0,,branches:u,branches,905444.0,13.0,nan,,ok
62.427969,25613.0,,branch-misses:u,branch-misses,2184518.0,29.0,8.66,of all branches,ok
62.427969,982199.0,,L1-dcache-loads:u,l1-dcache-loads,3738592.0,47.0,nan,,ok
62.427969,123010.0,,cache-references:u,cache-references,6311492.0,80.0,nan,,ok
62.427969,21239.0,,cache-misses:u,cache-misses,8795543.0,95.0,17.27,of all cache refs,ok
62.427969,2130032.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,3415348.0,35.0,61.16,frontend cycles idle,ok
72.895465,2476105.0,,instructions:u,instructions,8749861.0,100.0,0.58,insn per cycle,ok
72.895465,nan,,,,nan,nan,0.71,stalled cycles per insn,unknown
72.895465,4263607.0,,cycles:u,cycles,6504814.0,63.0,nan,,ok
72.895465,457768.0,,branches:u,branches,6497857.0,63.0,nan,,ok
72.895465,33968.0,,branch-misses:u,branch-misses,6490963.0,63.0,7.42,of all branches,ok
72.895465,1018476.0,,L1-dcache-loads:u,l1-dcache-loads,4440389.0,43.0,nan,,ok
72.895465,123651.0,,cache-references:u,cache-references,1439497.0,14.0,nan,,ok
72.895465,32035.0,,cache-misses:u,cache-misses,3705860.0,42.0,25.91,of all cache refs,ok
72.895465,1766518.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,5744931.0,100.0,41.43,frontend cycles idle,ok
83.394241,1832364.0,,instructions:u,instructions,7081983.0,95.0,0.4,insn per cycle,ok
83.394241,nan,,,,nan,nan,1.27,stalled cycles per insn,unknown
