timestamp_ms,value,unit,event_name,event_name_normalized,runtime_ns,enabled_pct,metric_value,metric_unit,status
10.083699999999999,1598058.0,,instructions:u,instructions,1189913.0,17.0,0.63,insn per cycle,ok
10.083699999999999,2537234.0,,cycles:u,cycles,2964550.0,42.0,nan,,ok
10.083699999999999,311075.0,,branches:u,branches,3962797.0,57.0,nan,,ok
10.083699999999999,22060.0,,branch-misses:u,branch-misses,4963776.0,71.0,7.09,of all branches,ok
10.083699999999999,1987991.0,,L1-dcache-loads:u,l1-dcache-loads,6568319.0,94.0,nan,,ok
10.083699999999999,110545.0,,cache-references:u,cache-references,5738020.0,82.0,nan,,ok
10.083699999999999,11882.0,,cache-misses:u,cache-misses,3970349.0,57.0,10.75,of all cache refs,ok
10.083699999999999,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
20.564462,27772121.0,,instructions:u,instructions,2991868.0,33.0,1.72,insn per cycle,ok
20.564462,nan,,,,nan,nan,0.07,stalled cycles per insn,unknown
20.564462,16125961.0,,cycles:u,cycles,4111588.0,45.0,nan,,ok
20.564462,3884233.0,,branches:u,branches,5110762.0,56.0,nan,,ok
20.564462,75664.0,,branch-misses:u,branch-misses,5905794.0,65.0,1.95,of all branches,ok
20.564462,4231987.0,,L1-dcache-loads:u,l1-dcache-loads,5904273.0,65.0,nan,,ok
20.564462,179938.0,,cache-references:u,cache-references,5982131.0,66.0,nan,,ok
20.564462,8306.0,,cache-misses:u,cache-misses,4855445.0,54.0,4.62,of all cache refs,ok
20.564462,1985137.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1997276.0,22.0,12.31,frontend cycles idle,ok
31.038466,0.0,,instructions:u,instructions,74253.0,1.0,0.0,insn per cycle,ok
31.038466,5059116.0,,cycles:u,cycles,905573.0,13.0,nan,,ok
31.038466,415625.0,,branches:u,branches,3695280.0,74.0,nan,,ok
31.038466,26367.0,,branch-misses:u,branch-misses,6492852.0,95.0,6.34,of all branches,ok
31.038466,1113826.0,,L1-dcache-loads:u,l1-dcache-loads,8636281.0,100.0,nan,,ok
31.038466,145727.0,,cache-references:u,cache-references,9789758.0,100.0,nan,,ok
31.038466,17147.0,,cache-misses:u,cache-misses,8964820.0,90.0,11.77,of all cache refs,ok
31.038466,0.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,74253.0,0.0,nan,,ok
41.47538,1764854.0,,instructions:u,instructions,2190706.0,21.0,nan,,ok
41.47538,nan,,,,nan,nan,1.17,stalled cycles per insn,unknown
