timestamp_ms,value,unit,event_name,event_name_normalized,runtime_ns,enabled_pct,metric_value,metric_unit,status
10.089588000000001,11906079.0,,instructions:u,instructions,3487598.0,48.0,1.2,insn per cycle,ok
10.089588000000001,nan,,,,nan,nan,0.2,stalled cycles per insn,unknown
10.089588000000001,9925857.0,,cycles:u,cycles,3208453.0,44.0,nan,,ok
10.089588000000001,2372814.0,,branches:u,branches,4190245.0,58.0,nan,,ok
10.089588000000001,44905.0,,branch-misses:u,branch-misses,4697924.0,65.0,1.89,of all branches,ok
10.089588000000001,2056418.0,,L1-dcache-loads:u,l1-dcache-loads,3533060.0,49.0,nan,,ok
10.089588000000001,76595.0,,cache-references:u,cache-references,3642346.0,50.0,nan,,ok
10.089588000000001,10337.0,,cache-misses:u,cache-misses,3929644.0,54.0,13.5,of all cache refs,ok
10.089588000000001,2422073.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,2628992.0,36.0,24.4,frontend cycles idle,ok
20.642005,6572466.0,,instructions:u,instructions,4076854.0,44.0,0.58,insn per cycle,ok
20.642005,nan,,,,nan,nan,0.37,stalled cycles per insn,unknown
20.642005,11364844.0,,cycles:u,cycles,3122690.0,33.0,nan,,ok
20.642005,3831932.0,,branches:u,branches,4114650.0,44.0,nan,,ok
20.642005,87758.0,,branch-misses:u,branch-misses,5107027.0,55.0,2.29,of all branches,ok
20.642005,8522080.0,,L1-dcache-loads:u,l1-dcache-loads,5234741.0,56.0,nan,,ok
20.642005,219011.0,,cache-references:u,cache-references,5185941.0,62.0,nan,,ok
20.642005,9453.0,,cache-misses:u,cache-misses,6131952.0,80.0,4.32,of all cache refs,ok
20.642005,2442409.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,2811314.0,33.0,21.49,frontend cycles idle,ok
31.099083,1587840.0,,instructions:u,instructions,1566277.0,37.0,0.38,insn per cycle,ok
31.099083,nan,,,,nan,nan,2.55,stalled cycles per insn,unknown
31.099083,4203085.0,,cycles:u,cycles,4744780.0,73.0,nan,,ok
31.099083,527790.0,,branches:u,branches,8379331.0,92.0,nan,,ok
31.099083,35844.0,,branch-misses:u,branch-misses,9735143.0,100.0,6.79,of all branches,ok
31.099083,1100907.0,,L1-dcache-loads:u,l1-dcache-loads,9527283.0,97.0,nan,,ok
31.099083,140975.0,,cache-references:u,cache-references,8180947.0,83.0,nan,,ok
31.099083,14776.0,,cache-misses:u,cache-misses,5010878.0,51.0,10.48,of all cache refs,ok
31.099083,4046519.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,214054.0,2.0,96.27,frontend cycles idle,ok
41.597078,1421898.0,,instructions:u,instructions,1547469.0,18.0,nan,,ok
41.597078,nan,,,,nan,nan,1.31,stalled cycles per insn,unknown
41.597078,nan,,cycles:u,cycles,0.0,0.0,nan,,ok
41.597078,142555.0,,branches:u,branches,300413.0,14.0,nan,,ok
41.597078,14766.0,,branch-misses:u,branch-misses,2767164.0,74.0,10.36,of all branches,ok
41.597078,680986.0,,L1-dcache-loads:u,l1-dcache-loads,5845103.0,98.0,nan,,ok
41.597078,127253.0,,cache-references:u,cache-references,8529172.0,100.0,nan,,ok
41.597078,23704.0,,cache-misses:u,cache-misses,10074622.0,100.0,18.63,of all cache refs,ok
41.597078,1860209.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1547469.0,16.0,nan,,ok
52.065843,2443268.0,,instructions:u,instructions,7509546.0,87.0,0.55,insn per cycle,ok
52.065843,nan,,,,nan,nan,0.82,stalled cycles per insn,unknown
52.065843,4471566.0,,cycles:u,cycles,5069511.0,52.0,nan,,ok
52.065843,439054.0,,branches:u,branches,5075785.0,52.0,nan,,ok
52.065843,32891.0,,branch-misses:u,branch-misses,5082224.0,52.0,7.49,of all branches,ok
52.065843,904385.0,,L1-dcache-loads:u,l1-dcache-loads,2633302.0,27.0,nan,,ok
52.065843,144688.0,,cache-references:u,cache-references,2078217.0,23.0,nan,,ok
52.065843,17759.0,,cache-misses:u,cache-misses,4519083.0,64.0,12.27,of all cache refs,ok
52.065843,2006317.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,5893942.0,84.0,44.87,frontend cycles idle,ok
62.571254,1133304.0,,instructions:u,instructions,4805674.0,97.0,0.29,insn per cycle,ok
62.571254,nan,,,,nan,nan,1.8,stalled cycles per insn,unknown
62.571254,3949337.0,,cycles:u,cycles,7481854.0,98.0,nan,,ok
62.571254,453805.0,,branches:u,branches,9214546.0,98.0,nan,,ok
62.571254,34585.0,,branch-misses:u,branch-misses,10073569.0,98.0,7.62,of all branches,ok
62.571254,1055147.0,,L1-dcache-loads:u,l1-dcache-loads,8502989.0,83.0,nan,,ok
62.571254,139006.0,,cache-references:u,cache-references,5427421.0,53.0,nan,,ok
62.571254,15994.0,,cache-misses:u,cache-misses,2715609.0,29.0,11.51,of all cache refs,ok
62.571254,2043617.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1686226.0,25.0,51.75,frontend cycles idle,ok
73.051827,nan,,instructions:u,instructions,0.0,0.0,nan,,ok
73.051827,3385983.0,,cycles:u,cycles,2074353.0,45.0,nan,,ok
73.051827,415500.0,,branches:u,branches,5137416.0,78.0,nan,,ok
73.051827,28744.0,,branch-misses:u,branch-misses,7772170.0,94.0,6.92,of all branches,ok
73.051827,1163017.0,,L1-dcache-loads:u,l1-dcache-loads,10141222.0,100.0,nan,,ok
73.051827,145307.0,,cache-references:u,cache-references,10226911.0,100.0,nan,,ok
73.051827,20811.0,,cache-misses:u,cache-misses,8187178.0,80.0,14.32,of all cache refs,ok
73.051827,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
83.485004,1091945.0,,instructions:u,instructions,883305.0,17.0,nan,,ok
83.485004,nan,,,,nan,nan,1.51,stalled cycles per insn,unknown
83.485004,nan,,cycles:u,cycles,0.0,0.0,nan,,ok
83.485004,178505.0,,branches:u,branches,1269902.0,54.0,nan,,ok
83.485004,14252.0,,branch-misses:u,branch-misses,3705100.0,99.0,7.98,of all branches,ok
83.485004,789599.0,,L1-dcache-loads:u,l1-dcache-loads,5972742.0,100.0,nan,,ok
83.485004,130657.0,,cache-references:u,cache-references,8632390.0,100.0,nan,,ok
83.485004,21558.0,,cache-misses:u,cache-misses,9515814.0,100.0,16.5,of all cache refs,ok
83.485004,1648480.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,883305.0,11.0,nan,,ok
93.94285400000001,2438554.0,,instructions:u,instructions,6526675.0,64.0,0.65,insn per cycle,ok
93.94285400000001,nan,,,,nan,nan,0.92,stalled cycles per insn,unknown
93.94285400000001,3753700.0,,cycles:u,cycles,2827031.0,27.0,nan,,ok
93.94285400000001,405161.0,,branches:u,branches,2834112.0,27.0,nan,,ok
93.94285400000001,28843.0,,branch-misses:u,branch-misses,2840557.0,27.0,7.12,of all branches,ok
93.94285400000001,1305075.0,,L1-dcache-loads:u,l1-dcache-loads,1279213.0,14.0,nan,,ok
